popularity
41
40
0
29
54
0
24
14
53
0
27
42
8
43
58
49
0
26
29
0
50
89
0
29
81
22
58
44
41
31
44
0
58
29
31
1
1
68
20
51
42
60
45
82
5
20
67
41
79
23
39
10
35
49
11
28
61
0
58
11
57
65
36
38
0
20
33
20
69
6
34
34
70
18
24
1
31
51
51
1
0
20
46
32
39
34
51
49
21
25
27
0
83
16
40
58
45
0
52
44
55
41
0
13
49
76
51
0
13
18
0
19
18
0
39
25
40
28
0
56
31
52
15
0
25
49
20
81
46
30
0
50
47
32
57
43
25
45
74
56
25
31
45
60
30
0
21
46
39
55
62
48
56
29
37
52
56
20
10
67
34
1
20
0
61
9
52
39
15
29
87
27
0
0
25
37
29
62
0
15
43
66
34
0
24
33
61
44
22
10
32
0
30
39
10
41
0
31
61
13
74
56
51
19
55
0
56
45
38
23
11
81
54
38
18
73
48
37
43
0
37
50
27
26
36
17
59
78
22
54
26
40
39
54
32
41
50
11
45
75
0
43
58
41
18
41
21
60
48
36
41
55
65
0
21
1
21
38
59
25
0
23
0
48
35
58
22
0
62
68
56
0
22
39
17
1
20
62
19
48
36
45
48
9
22
13
24
66
19
55
38
50
40
36
17
56
20
6
49
19
53
57
25
66
0
20
48
59
20
60
35
49
0
39
64
22
42
11
23
75
62
54
18
44
40
39
43
31
0
22
6
67
29
2
53
67
65
25
23
25
18
44
53
31
26
18
24
74
24
36
17
6
70
39
26
0
21
40
0
0
23
11
17
46
43
13
0
15
0
0
35
58
33
22
39
19
25
27
59
16
46
39
0
27
49
60
83
42
41
38
53
0
69
37
37
51
25
0
1
12
58
0
61
42
68
67
28
38
36
41
46
62
0
0
33
0
49
44
20
0
0
58
30
57
47
75
45
1
0
0
16
35
0
31
59
38
46
58
19
27
24
38
21
37
53
0
38
46
20
59
22
58
58
25
28
43
62
33
23
37
0
22
22
29
29
0
63
43
46
29
47
41
35
51
7
25
22
20
32
45
1
41
26
29
48
42
0
55
46
0
0
28
54
31
36
23
73
51
27
50
11
53
62
26
69
35
27
32
39
34
0
0
22
26
20
45
73
0
41
45
45
35
14
4
35
66
54
47
41
16
20
60
0
36
17
0
47
18
23
28
4
5
67
0
31
58
28
60
64
63
36
59
25
28
32
38
22
35
24
55
54
72
49
30
22
79
22
75
29
39
0
57
70
23
49
41
25
40
15
18
47
46
81
22
0
21
20
18
47
10
17
7
19
56
56
5
5
61
17
37
44
59
33
15
44
63
78
17
21
26
41
63
44
19
1
0
55
33
44
0
51
35
55
0
45
36
38
45
58
33
57
26
45
28
20
45
44
40
62
29
28
41
10
65
46
45
0
44
19
0
40
0
16
50
61
45
39
21
70
46
33
64
64
53
35
30
1
15
19
58
46
26
15
51
20
32
52
42
35
49
54
57
28
0
20
5
44
62
26
48
19
64
22
18
39
62
6
58
62
44
54
29
49
46
13
24
42
30
44
6
22
42
18
60
0
51
29
0
54
55
29
0
53
0
54
21
75
18
21
21
42
16
23
33
1
53
37
19
53
49
18
0
29
41
39
25
30
39
36
0
20
0
24
24
54
55
0
40
63
31
22
27
24
53
21
14
33
31
0
23
54
1
55
9
19
30
62
59
4
44
12
39
36
19
46
37
79
59
51
17
1
47
21
40
43
39
46
40
47
40
78
52
19
26
19
0
20
22
60
52
56
27
42
24
49
21
67
12
50
62
51
14
75
41
20
1
21
84
11
8
40
41
28
1
23
19
36
31
19
42
28
56
20
33
25
33
50
19
36
11
65
44
36
49
45
38
21
1
22
49
5
25
41
52
73
50
38
27
47
79
21
19
0
51
51
64
12
7
16
17
0
63
59
60
27
6
30
0
61
23
0
70
46
0
31
33
20
71
40
27
23
51
49
22
32
31
21
0
57
19
34
42
22
51
43
34
30
52
21
70
6
0
55
49
0
0
0
36
44
23
47
56
27
0
36
18
42
19
33
8
58
37
42
78
29
10
53
56
48
49
0
51
0
0
55
22
31
24
60
68
58
82
34
13
23
55
69
30
68
41
30
46
31
0
1
59
73
20
34
34
17
19
0
49
21
30
59
43
32
54
40
43
67
0
0
67
59
19
26
30
39
67
26
10
0
18
40
46
54
56
51
60
19
22
0
39
53
29
38
41
0
2
55
22
67
55
26
0
0
34
15
32
54
39
24
37
66
0
66
65
3
49
21
72
54
6
39
27
60
78
19
0
42
54
32
53
40
39
0
37
51
53
21
39
3
31
56
41
30
39
0
20
46
40
55
57
35
16
71
47
47
23
19
30
16
24
31
41
41
63
49
34
56
0
0
0
7
80
72
21
64
44
0
23
0
72
44
76
26
18
0
21
0
31
9
34
18
48
60
30
11
17
62
21
55
0
1
53
11
11
45
19
50
64
41
21
55
10
26
30
65
43
27
70
70
0
59
33
36
42
36
19
47
38
0
0
20
0
40
24
18
51
19
38
0
27
48
75
47
10
11
22
31
36
22
38
49
19
59
0
39
20
49
19
56
30
18
27
0
21
45
24
43
21
59
38
46
26
48
29
40
50
43
25
31
25
57
0
25
36
0
21
0
55
0
37
42
45
19
44
24
45
54
22
35
64
0
16
32
44
55
85
31
76
7
57
55
66
0
12
52
17
10
48
69
20
37
61
13
56
16
66
44
17
45
70
17
18
21
68
44
1
66
43
37
16
29
22
39
21
11
12
40
14
0
34
57
26
42
20
4
46
47
39
37
20
22
49
21
0
22
0
0
13
51
11
63
16
34
22
13
34
29
90
26
20
17
9
40
39
26
10
25
44
50
40
2
39
18
36
67
20
45
27
0
34
65
81
51
27
8
0
41
54
55
7
27
40
21
0
74
62
0
42
19
61
39
0
46
26
55
6
51
58
46
0
21
11
23
0
24
10
50
20
0
0
19
46
20
34
17
35
0
58
2
64
69
1
0
30
72
36
38
42
65
10
21
24
48
48
39
55
14
45
0
42
62
47
25
57
40
22
24
56
62
0
0
0
6
15
0
49
32
22
30
70
22
37
45
16
66
67
0
43
45
1
22
0
28
46
60
54
56
43
66
32
18
15
22
25
75
73
27
41
25
36
49
53
23
6
12
33
30
5
0
0
43
36
35
5
28
73
55
59
47
49
0
14
14
22
21
48
5
24
25
37
16
27
33
20
18
28
36
58
47
19
19
0
21
66
1
0
13
0
0
49
71
6
53
57
23
1
25
72
14
34
30
20
28
74
13
28
48
44
49
48
27
21
26
28
36
18
20
51
68
38
25
64
15
55
4
14
72
26
0
0
28
0
33
60
69
28
0
48
21
23
0
1
24
21
29
0
0
43
43
53
0
33
42
20
24
54
61
25
68
44
80
24
49
2
0
23
25
18
80
37
47
33
3
48
14
20
65
48
53
37
46
1
58
54
74
28
24
44
42
26
0
52
0
42
0
31
29
62
67
58
35
0
32
33
26
51
42
40
54
42
63
28
44
64
30
41
12
63
40
27
47
74
66
15
0
47
20
4
25
21
20
68
48
58
62
64
54
23
64
18
57
65
44
36
34
28
16
37
51
22
39
25
18
62
11
47
12
40
25
1
55
45
36
18
46
36
34
0
22
45
18
19
46
20
55
78
18
42
54
47
0
58
42
39
34
48
19
48
63
44
26
2
31
68
24
18
22
28
55
60
23
25
43
32
51
31
61
44
22
76
47
67
70
38
14
49
45
23
55
20
44
56
20
39
0
0
54
17
6
17
33
47
63
71
44
20
14
3
29
0
59
27
23
17
40
68
40
25
54
12
62
60
21
60
39
28
37
12
46
24
24
31
49
65
38
8
67
0
0
21
29
21
10
43
63
19
36
24
74
45
21
28
29
46
62
36
53
41
16
21
1
37
45
19
0
50
42
34
59
56
0
22
17
38
65
40
0
26
52
69
46
16
45
70
64
52
58
19
41
18
9
0
32
66
9
8
26
33
8
0
53
21
11
26
45
6
21
38
41
21
33
18
0
17
0
10
34
0
1
17
62
40
32
33
26
0
75
43
32
40
34
21
20
63
50
12
70
32
49
7
53
0
0
58
17
0
0
22
0
22
49
25
86
73
48
47
0
7
26
0
0
58
20
13
17
32
61
17
62
44
54
62
37
23
20
70
22
0
22
15
73
57
1
18
63
62
50
65
58
26
55
86
63
42
20
32
40
37
61
50
24
40
20
33
51
25
21
51
41
59
60
0
38
50
38
22
55
45
25
0
18
28
51
21
17
22
24
74
23
51
12
21
13
34
36
13
0
34
45
20
43
66
42
23
43
33
7
85
35
22
78
76
15
42
57
29
24
48
20
35
33
57
39
27
22
54
55
32
59
21
32
16
47
74
18
51
31
45
22
68
60
36
67
0
16
20
1
13
41
26
51
8
0
0
22
49
29
2
9
1
63
23
0
63
43
47
0
23
26
60
55
77
43
17
30
15
45
1
44
38
43
59
51
32
15
56
48
19
10
29
41
43
19
21
48
0
63
22
42
34
27
56
55
62
29
25
34
23
0
0
20
45
34
0
0
31
26
53
22
10
47
26
19
41
29
17
8
56
35
19
11
0
21
41
61
57
48
61
59
0
24
0
63
24
29
37
50
0
77
56
0
44
12
18
17
42
65
41
51
42
18
10
52
57
51
41
28
49
35
37
13
37
31
83
49
0
30
21
45
66
34
60
1
0
32
15
40
53
40
7
24
19
60
72
50
22
44
18
69
83
26
43
0
21
62
48
59
28
19
2
0
63
59
5
0
54
0
30
32
0
25
0
57
61
48
39
20
48
22
42
0
0
20
26
38
37
21
23
31
61
21
64
26
0
44
29
61
83
29
11
23
21
30
48
2
41
44
0
28
29
0
3
39
40
48
59
33
20
64
33
19
62
41
43
42
43
48
33
49
46
60
53
43
33
22
12
49
60
19
29
0
28
37
28
56
52
41
27
34
54
42
16
21
57
67
43
50
48
11
25
64
18
35
42
55
36
30
31
0
30
40
36
23
50
0
33
20
22
0
28
0
29
49
18
23
59
23
39
26
34
4
1
32
5
27
2
17
22
56
65
22
21
0
42
21
32
34
67
36
32
44
20
54
46
23
26
28
21
22
0
49
42
50
20
0
28
9
55
0
0
1
12
33
17
21
22
0
25
47
19
43
0
20
31
26
22
15
21
4
28
63
14
47
0
43
74
30
24
0
29
2
57
0
67
0
22
0
0
67
55
0
55
0
51
18
0
14
43
56
51
68
8
33
0
64
51
21
28
12
55
28
22
48
31
25
59
28
0
52
18
23
45
7
22
31
48
45
11
0
21
41
31
16
42
48
38
23
45
24
14
36
35
19
24
0
22
66
21
26
12
16
17
53
92
23
45
55
43
16
72
33
24
32
43
53
36
28
31
39
31
16
4
62
18
50
49
10
61
43
0
76
20
0
21
0
27
46
45
0
52
33
0
60
36
45
0
35
35
29
66
55
20
45
0
0
33
42
0
36
26
44
55
49
49
45
35
0
43
38
20
10
47
21
22
2
0
0
10
66
51
34
27
54
21
87
22
12
38
27
22
35
49
37
47
42
41
71
0
11
31
43
51
57
31
49
22
39
46
65
41
69
53
20
35
41
13
0
47
71
39
0
39
16
34
33
12
32
13
42
70
12
21
0
23
29
17
52
30
41
18
35
0
32
20
26
34
23
41
42
41
21
21
26
67
73
51
42
15
39
0
10
0
38
35
0
86
39
1
49
55
11
39
27
10
48
0
36
80
58
0
50
23
6
44
0
40
53
26
19
40
23
27
63
0
0
66
12
15
26
32
51
52
16
0
8
47
38
20
0
29
25
0
22
77
58
6
32
56
44
36
52
0
50
22
44
53
14
11
23
20
49
37
57
47
13
30
0
29
40
75
24
22
37
30
16
11
24
60
56
46
17
43
27
33
11
54
49
27
77
0
9
16
32
39
28
17
0
38
41
51
31
30
29
51
21
0
40
45
2
36
56
0
64
28
34
39
53
77
62
66
33
16
0
73
45
47
37
48
61
0
44
20
32
11
16
22
0
42
13
48
0
34
21
43
33
64
0
40
43
74
58
26
0
37
40
39
58
16
10
14
65
22
43
59
56
45
62
57
43
67
32
54
48
8
64
0
0
58
64
28
49
69
25
51
38
41
0
53
39
16
10
53
21
43
43
0
0
51
38
20
69
40
23
58
68
38
34
24
0
1
44
65
39
33
41
40
19
35
76
11
25
44
21
46
21
43
58
46
44
55
31
52
59
16
36
69
77
0
54
3
22
52
0
47
2
31
44
0
66
28
31
19
0
36
24
54
38
16
28
45
2
64
35
10
35
15
52
20
4
46
0
44
25
52
0
19
29
45
3
0
0
23
0
0
26
24
7
0
25
36
31
19
50
24
44
63
72
8
22
35
41
39
26
34
20
0
21
18
46
70
0
40
29
24
35
46
20
39
61
33
51
41
35
2
38
53
48
22
18
55
43
41
50
0
68
36
63
9
46
23
43
46
10
0
49
20
9
36
19
28
15
43
57
58
1
26
45
49
12
0
0
34
0
25
47
0
50
24
55
30
75
71
50
32
55
62
32
19
25
38
5
49
37
0
49
0
78
24
23
24
0
40
55
18
51
25
22
25
14
14
54
1
67
43
45
22
61
22
18
0
50
18
15
49
28
36
60
0
11
0
45
66
19
0
49
59
23
41
0
38
49
42
27
0
46
33
12
30
0
39
49
13
14
40
5
39
21
54
0
3
34
27
41
28
14
39
51
40
20
38
17
7
24
43
43
48
4
0
39
0
60
64
0
30
34
40
52
27
48
68
39
51
0
0
46
0
22
0
26
43
35
53
28
53
28
17
0
67
1
28
51
10
26
14
42
41
23
22
1
80
66
9
41
54
40
46
30
49
37
45
63
21
33
73
0
27
8
18
25
43
44
0
24
58
72
0
0
0
45
29
42
16
5
51
26
41
38
2
59
55
39
26
62
2
26
19
0
18
47
54
18
56
28
40
49
13
41
55
26
0
7
59
12
55
33
44
53
57
43
3
61
33
27
23
20
27
20
23
0
36
32
38
46
5
22
46
46
56
64
60
41
65
49
48
39
65
40
42
26
60
65
39
36
13
77
19
38
16
21
26
62
27
54
52
71
41
24
25
0
21
38
42
33
60
50
34
46
20
50
47
11
47
66
3
57
0
34
21
75
44
34
0
0
56
11
37
1
20
34
19
26
22
79
20
53
59
38
45
50
38
23
27
32
77
25
33
68
78
37
62
26
13
5
20
1
39
53
37
52
43
0
43
57
20
43
26
35
25
20
2
49
14
31
37
74
65
59
36
37
55
38
29
68
62
23
27
43
0
34
8
1
53
0
0
18
31
18
64
35
44
54
0
44
57
34
32
29
44
21
38
34
0
29
58
18
54
68
54
38
34
52
65
9
26
36
38
50
13
28
47
35
3
52
44
38
26
0
0
13
0
25
23
49
60
49
51
41
36
17
67
34
39
26
55
76
10
55
36
39
54
48
57
0
35
9
21
40
0
46
11
31
0
0
48
29
67
33
51
0
76
73
45
39
18
46
46
33
38
4
0
23
56
38
35
29
69
3
63
59
47
40
0
19
44
50
9
44
24
39
31
0
65
63
61
18
23
12
65
27
62
29
37
23
42
85
63
61
61
38
12
24
0
0
67
13
61
24
21
24
53
39
0
21
1
73
8
8
57
2
64
25
37
52
47
19
31
24
5
47
83
0
31
19
46
31
22
28
32
46
26
23
81
52
47
0
57
9
21
24
64
52
57
12
30
50
47
0
50
19
47
25
49
22
22
41
41
50
31
43
30
42
15
2
44
32
30
5
19
48
46
63
25
25
18
0
22
54
0
84
73
31
35
21
42
57
67
43
44
18
46
48
43
56
40
11
24
49
42
37
4
23
61
58
41
26
38
49
26
77
47
10
62
32
74
47
0
64
48
32
25
21
29
18
16
63
58
73
64
47
30
11
47
0
20
39
21
60
21
0
74
49
39
45
23
12
55
24
68
0
33
37
56
72
23
45
21
38
22
19
29
56
25
67
54
31
13
0
0
48
1
48
51
19
43
42
18
42
20
55
52
55
8
46
31
38
38
70
40
0
64
30
24
9
37
58
62
38
17
52
39
54
18
18
34
71
54
21
62
54
69
72
39
47
22
41
1
18
15
54
23
36
0
23
62
16
7
65
1
59
25
44
40
23
27
1
43
49
26
25
57
30
23
65
40
27
11
47
37
2
44
18
8
0
56
45
43
30
64
55
3
0
0
63
59
0
45
36
36
9
42
41
41
58
24
37
50
54
0
65
36
22
23
19
48
16
24
32
61
22
26
42
22
26
7
0
39
41
61
30
19
44
71
20
45
42
45
45
47
42
41
44
3
14
43
56
69
0
47
40
37
65
12
48
21
53
10
39
56
5
48
46
39
36
46
21
20
47
13
0
49
35
14
18
22
39
45
1
3
35
46
0
38
49
44
40
46
23
0
42
20
41
19
37
21
36
38
0
19
55
31
47
13
79
41
42
20
16
9
58
40
41
49
35
22
0
43
24
9
58
38
24
27
0
59
19
17
37
21
16
40
9
43
45
30
60
26
20
51
49
45
44
26
34
33
46
2
11
61
8
42
27
24
39
40
71
75
0
12
5
23
24
49
38
41
44
0
0
52
45
33
27
48
20
44
49
17
13
0
48
39
20
38
22
9
52
5
60
19
7
0
56
23
0
62
61
16
19
50
0
31
4
71
34
0
87
63
31
25
12
25
67
62
34
9
0
30
23
27
0
0
21
43
0
46
17
43
56
0
9
61
0
71
55
43
19
62
51
8
11
23
53
51
51
21
20
38
25
37
4
7
21
22
0
1
21
32
27
11
18
61
5
62
74
0
49
67
44
20
4
43
50
18
47
1
17
49
35
50
18
8
60
0
1
0
0
38
52
47
0
15
0
21
13
41
44
44
43
0
0
25
55
19
64
69
24
40
0
34
0
71
10
0
44
0
58
